,bucket_en_entier,bucket,ID,Sex,Good sex prediction,age,Age predicted
37723,7,"(45, 65]",37724.0,1.0,1.0,53.0,1.0
24538,2,"(20, 25]",24539.0,0.0,0.0,21.0,3.0
27145,5,"(35, 40]",27146.0,1.0,1.0,36.0,1.0
7074,7,"(45, 65]",7075.0,0.0,0.0,53.0,1.0
26854,3,"(25, 30]",26855.0,1.0,0.0,29.0,1.0
38540,7,"(45, 65]",38541.0,0.0,0.0,49.0,1.0
15956,7,"(45, 65]",15957.0,0.0,1.0,48.0,1.0
14048,4,"(30, 35]",14049.0,1.0,1.0,32.0,1.0
17863,3,"(25, 30]",17864.0,0.0,0.0,28.0,1.0
31566,4,"(30, 35]",31567.0,1.0,1.0,35.0,3.0
11767,9,"(70, 150]",11768.0,0.0,0.0,74.0,1.0
23875,5,"(35, 40]",23876.0,0.0,1.0,37.0,1.0
2081,3,"(25, 30]",2082.0,1.0,1.0,30.0,1.0
35463,6,"(40, 45]",35464.0,1.0,1.0,43.0,1.0
6431,7,"(45, 65]",6432.0,1.0,1.0,54.0,1.0
33460,7,"(45, 65]",33461.0,1.0,1.0,49.0,3.0
35714,8,"(65, 70]",35715.0,1.0,1.0,66.0,1.0
20205,7,"(45, 65]",20206.0,0.0,0.0,50.0,1.0
13721,4,"(30, 35]",13722.0,1.0,1.0,32.0,1.0
21515,4,"(30, 35]",21516.0,0.0,1.0,31.0,1.0
33021,7,"(45, 65]",33022.0,0.0,0.0,53.0,1.0
13009,7,"(45, 65]",13010.0,1.0,1.0,59.0,1.0
17579,5,"(35, 40]",17580.0,1.0,1.0,36.0,2.0
3253,3,"(25, 30]",3254.0,1.0,1.0,27.0,1.0
6435,7,"(45, 65]",6436.0,1.0,1.0,52.0,1.0
16502,4,"(30, 35]",16503.0,1.0,1.0,31.0,1.0
29393,7,"(45, 65]",29394.0,0.0,0.0,57.0,1.0
21967,5,"(35, 40]",21968.0,1.0,1.0,39.0,2.0
4966,7,"(45, 65]",4967.0,1.0,0.0,57.0,3.0
27489,4,"(30, 35]",27490.0,0.0,0.0,32.0,3.0
16044,8,"(65, 70]",16045.0,0.0,1.0,67.0,1.0
33609,5,"(35, 40]",33610.0,0.0,1.0,38.0,1.0
1783,7,"(45, 65]",1784.0,0.0,1.0,50.0,2.0
28807,7,"(45, 65]",28808.0,0.0,0.0,47.0,1.0
16234,3,"(25, 30]",16235.0,1.0,1.0,30.0,2.0
11057,4,"(30, 35]",11058.0,0.0,0.0,35.0,1.0
3392,7,"(45, 65]",3393.0,1.0,1.0,54.0,2.0
16739,3,"(25, 30]",16740.0,0.0,1.0,29.0,1.0
25404,0,"(14, 18]",25405.0,1.0,1.0,18.0,1.0
7259,8,"(65, 70]",7260.0,0.0,0.0,69.0,1.0
20632,5,"(35, 40]",20633.0,1.0,1.0,38.0,1.0
22122,8,"(65, 70]",22123.0,1.0,1.0,68.0,0.0
25445,9,"(70, 150]",25446.0,0.0,0.0,74.0,1.0
5428,4,"(30, 35]",5429.0,1.0,0.0,34.0,1.0
37418,6,"(40, 45]",37419.0,0.0,1.0,41.0,1.0
32384,7,"(45, 65]",32385.0,0.0,1.0,55.0,1.0
6500,6,"(40, 45]",6501.0,1.0,0.0,41.0,1.0
26670,7,"(45, 65]",26671.0,0.0,1.0,49.0,3.0
9056,4,"(30, 35]",9057.0,0.0,1.0,35.0,3.0
7023,7,"(45, 65]",7024.0,0.0,0.0,57.0,1.0
33568,3,"(25, 30]",33569.0,0.0,1.0,29.0,1.0
20153,7,"(45, 65]",20154.0,0.0,1.0,59.0,1.0
18570,6,"(40, 45]",18571.0,1.0,1.0,42.0,2.0
29492,4,"(30, 35]",29493.0,1.0,1.0,34.0,1.0
8480,7,"(45, 65]",8481.0,0.0,0.0,54.0,1.0
21513,7,"(45, 65]",21514.0,0.0,1.0,51.0,1.0
23838,6,"(40, 45]",23839.0,0.0,0.0,45.0,2.0
24926,7,"(45, 65]",24927.0,0.0,0.0,61.0,1.0
14747,5,"(35, 40]",14748.0,0.0,0.0,39.0,1.0
25650,7,"(45, 65]",25651.0,1.0,1.0,57.0,1.0
32126,7,"(45, 65]",32127.0,1.0,1.0,57.0,1.0
13958,7,"(45, 65]",13959.0,0.0,0.0,59.0,3.0
23647,4,"(30, 35]",23648.0,1.0,1.0,35.0,1.0
33269,5,"(35, 40]",33270.0,1.0,1.0,37.0,3.0
3118,6,"(40, 45]",3119.0,1.0,1.0,43.0,2.0
25587,7,"(45, 65]",25588.0,0.0,1.0,57.0,1.0
34589,3,"(25, 30]",34590.0,1.0,1.0,27.0,1.0
2531,6,"(40, 45]",2532.0,1.0,1.0,45.0,1.0
36585,7,"(45, 65]",36586.0,0.0,0.0,59.0,1.0
17287,9,"(70, 150]",17288.0,0.0,0.0,72.0,1.0
37935,7,"(45, 65]",37936.0,1.0,1.0,58.0,2.0
29246,7,"(45, 65]",29247.0,0.0,0.0,47.0,1.0
17078,8,"(65, 70]",17079.0,1.0,1.0,67.0,1.0
8353,7,"(45, 65]",8354.0,1.0,1.0,61.0,1.0
21519,5,"(35, 40]",21520.0,0.0,1.0,38.0,2.0
19821,4,"(30, 35]",19822.0,1.0,1.0,32.0,2.0
14504,6,"(40, 45]",14505.0,1.0,1.0,43.0,3.0
30549,3,"(25, 30]",30550.0,0.0,0.0,30.0,1.0
5940,7,"(45, 65]",5941.0,0.0,1.0,49.0,2.0
31965,7,"(45, 65]",31966.0,0.0,0.0,60.0,2.0
21314,8,"(65, 70]",21315.0,0.0,0.0,68.0,2.0
23009,9,"(70, 150]",23010.0,0.0,0.0,73.0,1.0
7909,5,"(35, 40]",7910.0,0.0,1.0,40.0,2.0
37922,7,"(45, 65]",37923.0,0.0,0.0,50.0,2.0
27990,2,"(20, 25]",27991.0,1.0,1.0,22.0,1.0
32882,4,"(30, 35]",32883.0,1.0,1.0,34.0,1.0
4098,4,"(30, 35]",4099.0,0.0,0.0,35.0,1.0
6130,7,"(45, 65]",6131.0,1.0,1.0,49.0,1.0
14033,7,"(45, 65]",14034.0,1.0,1.0,46.0,3.0
35864,8,"(65, 70]",35865.0,1.0,1.0,70.0,1.0
12516,4,"(30, 35]",12517.0,1.0,1.0,32.0,3.0
35492,6,"(40, 45]",35493.0,1.0,1.0,43.0,1.0
20692,3,"(25, 30]",20693.0,1.0,1.0,26.0,1.0
12527,5,"(35, 40]",12528.0,0.0,0.0,40.0,1.0
30561,5,"(35, 40]",30562.0,0.0,0.0,40.0,2.0
37057,7,"(45, 65]",37058.0,0.0,0.0,65.0,1.0
37165,7,"(45, 65]",37166.0,1.0,1.0,65.0,1.0
14615,4,"(30, 35]",14616.0,1.0,1.0,31.0,1.0
24581,7,"(45, 65]",24582.0,0.0,0.0,62.0,1.0
8486,5,"(35, 40]",8487.0,0.0,1.0,37.0,2.0
38521,4,"(30, 35]",38522.0,0.0,0.0,33.0,3.0
30636,2,"(20, 25]",30637.0,0.0,1.0,25.0,1.0
20151,7,"(45, 65]",20152.0,0.0,1.0,56.0,1.0
26289,6,"(40, 45]",26290.0,1.0,1.0,44.0,1.0
22624,3,"(25, 30]",22625.0,1.0,1.0,30.0,3.0
34470,7,"(45, 65]",34471.0,1.0,1.0,52.0,1.0
36838,3,"(25, 30]",36839.0,0.0,0.0,27.0,1.0
26517,7,"(45, 65]",26518.0,0.0,0.0,56.0,1.0
4541,7,"(45, 65]",4542.0,0.0,0.0,55.0,1.0
37899,7,"(45, 65]",37900.0,0.0,0.0,49.0,1.0
24319,7,"(45, 65]",24320.0,1.0,1.0,60.0,3.0
14311,7,"(45, 65]",14312.0,1.0,1.0,53.0,1.0
517,8,"(65, 70]",518.0,0.0,0.0,70.0,1.0
5743,6,"(40, 45]",5744.0,1.0,1.0,44.0,2.0
21027,7,"(45, 65]",21028.0,0.0,0.0,46.0,1.0
32378,7,"(45, 65]",32379.0,0.0,0.0,62.0,1.0
6281,8,"(65, 70]",6282.0,1.0,1.0,66.0,3.0
2206,4,"(30, 35]",2207.0,0.0,0.0,31.0,2.0
4495,5,"(35, 40]",4496.0,0.0,1.0,37.0,3.0
5513,4,"(30, 35]",5514.0,0.0,1.0,34.0,3.0
20434,7,"(45, 65]",20435.0,0.0,1.0,62.0,1.0
37760,6,"(40, 45]",37761.0,0.0,0.0,45.0,0.0
38019,5,"(35, 40]",38020.0,1.0,1.0,39.0,1.0
10739,7,"(45, 65]",10740.0,1.0,1.0,60.0,1.0
17070,0,"(14, 18]",17071.0,0.0,0.0,18.0,1.0
25317,4,"(30, 35]",25318.0,1.0,0.0,32.0,1.0
10350,5,"(35, 40]",10351.0,1.0,1.0,36.0,2.0
24161,2,"(20, 25]",24162.0,1.0,1.0,24.0,1.0
3149,7,"(45, 65]",3150.0,0.0,0.0,46.0,2.0
35784,7,"(45, 65]",35785.0,0.0,0.0,48.0,1.0
33300,3,"(25, 30]",33301.0,1.0,1.0,30.0,3.0
17326,7,"(45, 65]",17327.0,0.0,0.0,47.0,3.0
31625,7,"(45, 65]",31626.0,0.0,0.0,57.0,1.0
22058,3,"(25, 30]",22059.0,0.0,1.0,29.0,2.0
30479,2,"(20, 25]",30480.0,0.0,0.0,25.0,0.0
16262,8,"(65, 70]",16263.0,1.0,1.0,67.0,1.0
7551,7,"(45, 65]",7552.0,1.0,1.0,56.0,1.0
28974,7,"(45, 65]",28975.0,0.0,0.0,65.0,1.0
17069,7,"(45, 65]",17070.0,1.0,0.0,55.0,1.0
20259,7,"(45, 65]",20260.0,1.0,1.0,49.0,3.0
33281,6,"(40, 45]",33282.0,1.0,0.0,43.0,1.0
4634,3,"(25, 30]",4635.0,0.0,1.0,29.0,3.0
6437,7,"(45, 65]",6438.0,0.0,1.0,56.0,1.0
18258,7,"(45, 65]",18259.0,1.0,1.0,59.0,1.0
6932,4,"(30, 35]",6933.0,1.0,1.0,34.0,1.0
4814,6,"(40, 45]",4815.0,0.0,0.0,45.0,1.0
18031,4,"(30, 35]",18032.0,0.0,0.0,35.0,1.0
2778,5,"(35, 40]",2779.0,0.0,1.0,36.0,3.0
8296,7,"(45, 65]",8297.0,0.0,0.0,51.0,1.0
22388,7,"(45, 65]",22389.0,1.0,1.0,65.0,1.0
31557,4,"(30, 35]",31558.0,0.0,0.0,32.0,1.0
9772,4,"(30, 35]",9773.0,1.0,1.0,32.0,1.0
15959,6,"(40, 45]",15960.0,1.0,1.0,44.0,3.0
18273,7,"(45, 65]",18274.0,0.0,0.0,61.0,1.0
25201,6,"(40, 45]",25202.0,0.0,1.0,42.0,2.0
32338,4,"(30, 35]",32339.0,0.0,0.0,33.0,1.0
29522,7,"(45, 65]",29523.0,0.0,1.0,53.0,1.0
7760,5,"(35, 40]",7761.0,1.0,1.0,40.0,1.0
4875,7,"(45, 65]",4876.0,1.0,1.0,59.0,3.0
27150,8,"(65, 70]",27151.0,0.0,1.0,66.0,1.0
36645,3,"(25, 30]",36646.0,1.0,1.0,28.0,2.0
30234,7,"(45, 65]",30235.0,0.0,1.0,62.0,1.0
21277,7,"(45, 65]",21278.0,0.0,0.0,63.0,2.0
3896,9,"(70, 150]",3897.0,0.0,0.0,73.0,1.0
19569,6,"(40, 45]",19570.0,0.0,1.0,44.0,1.0
5690,3,"(25, 30]",5691.0,0.0,1.0,30.0,3.0
38595,7,"(45, 65]",38596.0,0.0,0.0,63.0,1.0
12001,6,"(40, 45]",12002.0,0.0,0.0,43.0,1.0
25213,7,"(45, 65]",25214.0,0.0,1.0,53.0,1.0
18693,6,"(40, 45]",18694.0,0.0,0.0,44.0,1.0
24050,2,"(20, 25]",24051.0,0.0,0.0,25.0,1.0
32112,1,"(18, 20]",32113.0,0.0,1.0,19.0,0.0
35240,6,"(40, 45]",35241.0,0.0,0.0,41.0,1.0
15145,6,"(40, 45]",15146.0,1.0,1.0,44.0,3.0
34534,3,"(25, 30]",34535.0,0.0,0.0,28.0,1.0
25373,1,"(18, 20]",25374.0,0.0,1.0,19.0,0.0
2882,6,"(40, 45]",2883.0,0.0,1.0,42.0,2.0
22816,7,"(45, 65]",22817.0,0.0,0.0,53.0,1.0
13918,7,"(45, 65]",13919.0,1.0,1.0,64.0,1.0
7905,5,"(35, 40]",7906.0,0.0,0.0,36.0,3.0
30539,7,"(45, 65]",30540.0,1.0,1.0,46.0,3.0
36703,7,"(45, 65]",36704.0,1.0,1.0,65.0,1.0
23442,9,"(70, 150]",23443.0,1.0,0.0,74.0,3.0
12756,7,"(45, 65]",12757.0,1.0,1.0,52.0,1.0
6734,3,"(25, 30]",6735.0,1.0,1.0,28.0,1.0
20954,5,"(35, 40]",20955.0,0.0,1.0,38.0,0.0
512,5,"(35, 40]",513.0,1.0,1.0,37.0,2.0
25450,4,"(30, 35]",25451.0,0.0,1.0,33.0,2.0
26987,3,"(25, 30]",26988.0,1.0,1.0,28.0,1.0
14406,4,"(30, 35]",14407.0,0.0,1.0,33.0,2.0
20646,7,"(45, 65]",20647.0,1.0,1.0,53.0,1.0
20327,7,"(45, 65]",20328.0,1.0,0.0,56.0,1.0
30969,2,"(20, 25]",30970.0,0.0,0.0,23.0,1.0
14568,4,"(30, 35]",14569.0,0.0,1.0,32.0,3.0
29995,4,"(30, 35]",29996.0,0.0,0.0,33.0,1.0
22968,6,"(40, 45]",22969.0,0.0,0.0,41.0,1.0
1841,6,"(40, 45]",1842.0,1.0,0.0,45.0,1.0
36328,7,"(45, 65]",36329.0,1.0,1.0,58.0,1.0
2736,3,"(25, 30]",2737.0,1.0,1.0,28.0,1.0
36819,7,"(45, 65]",36820.0,1.0,1.0,47.0,1.0
3474,5,"(35, 40]",3475.0,0.0,1.0,38.0,2.0
24304,7,"(45, 65]",24305.0,0.0,1.0,51.0,1.0
18095,7,"(45, 65]",18096.0,1.0,1.0,46.0,1.0
27494,7,"(45, 65]",27495.0,1.0,1.0,53.0,1.0
23113,7,"(45, 65]",23114.0,0.0,1.0,50.0,3.0
29519,5,"(35, 40]",29520.0,1.0,1.0,39.0,1.0
38437,3,"(25, 30]",38438.0,0.0,0.0,29.0,2.0
34256,4,"(30, 35]",34257.0,1.0,1.0,35.0,3.0
22830,7,"(45, 65]",22831.0,0.0,0.0,62.0,1.0
16016,7,"(45, 65]",16017.0,0.0,0.0,49.0,1.0
26570,8,"(65, 70]",26571.0,1.0,1.0,67.0,1.0
15507,3,"(25, 30]",15508.0,1.0,1.0,29.0,1.0
38738,5,"(35, 40]",38739.0,0.0,0.0,36.0,1.0
20798,6,"(40, 45]",20799.0,0.0,1.0,44.0,3.0
20014,5,"(35, 40]",20015.0,1.0,0.0,39.0,1.0
9331,7,"(45, 65]",9332.0,0.0,0.0,53.0,1.0
1088,4,"(30, 35]",1089.0,1.0,0.0,33.0,3.0
29475,7,"(45, 65]",29476.0,0.0,0.0,51.0,1.0
6502,2,"(20, 25]",6503.0,0.0,0.0,24.0,2.0
2970,7,"(45, 65]",2971.0,0.0,0.0,53.0,1.0
32926,7,"(45, 65]",32927.0,0.0,1.0,55.0,1.0
38183,3,"(25, 30]",38184.0,1.0,1.0,28.0,1.0
32946,5,"(35, 40]",32947.0,1.0,1.0,36.0,1.0
8664,4,"(30, 35]",8665.0,1.0,1.0,31.0,2.0
37323,6,"(40, 45]",37324.0,1.0,1.0,45.0,3.0
24103,4,"(30, 35]",24104.0,1.0,0.0,35.0,1.0
17751,7,"(45, 65]",17752.0,1.0,1.0,49.0,1.0
26392,7,"(45, 65]",26393.0,1.0,1.0,63.0,1.0
17346,7,"(45, 65]",17347.0,0.0,1.0,49.0,1.0
5751,5,"(35, 40]",5752.0,0.0,1.0,39.0,1.0
2911,7,"(45, 65]",2912.0,1.0,1.0,64.0,2.0
17904,7,"(45, 65]",17905.0,1.0,1.0,51.0,1.0
19011,7,"(45, 65]",19012.0,0.0,1.0,49.0,3.0
36343,8,"(65, 70]",36344.0,1.0,1.0,66.0,1.0
29579,7,"(45, 65]",29580.0,0.0,0.0,52.0,1.0
34131,2,"(20, 25]",34132.0,0.0,1.0,25.0,3.0
34022,3,"(25, 30]",34023.0,0.0,0.0,27.0,1.0
12494,8,"(65, 70]",12495.0,0.0,0.0,67.0,1.0
3281,7,"(45, 65]",3282.0,0.0,1.0,48.0,3.0
4151,8,"(65, 70]",4152.0,1.0,1.0,68.0,1.0
23374,7,"(45, 65]",23375.0,0.0,0.0,61.0,1.0
20832,7,"(45, 65]",20833.0,1.0,1.0,53.0,1.0
26458,4,"(30, 35]",26459.0,0.0,1.0,32.0,1.0
5546,7,"(45, 65]",5547.0,0.0,0.0,60.0,1.0
394,4,"(30, 35]",395.0,1.0,1.0,35.0,1.0
4560,7,"(45, 65]",4561.0,0.0,1.0,49.0,3.0
4474,3,"(25, 30]",4475.0,0.0,1.0,29.0,1.0
22355,2,"(20, 25]",22356.0,0.0,1.0,25.0,1.0
7049,4,"(30, 35]",7050.0,1.0,1.0,33.0,1.0
25280,3,"(25, 30]",25281.0,0.0,1.0,28.0,1.0
30696,7,"(45, 65]",30697.0,1.0,1.0,61.0,1.0
5329,4,"(30, 35]",5330.0,0.0,1.0,35.0,3.0
34762,7,"(45, 65]",34763.0,0.0,0.0,63.0,2.0
1436,5,"(35, 40]",1437.0,0.0,1.0,40.0,2.0
2500,4,"(30, 35]",2501.0,0.0,1.0,34.0,2.0
31864,6,"(40, 45]",31865.0,0.0,0.0,44.0,1.0
15021,3,"(25, 30]",15022.0,0.0,0.0,28.0,3.0
31475,7,"(45, 65]",31476.0,0.0,0.0,52.0,3.0
13285,3,"(25, 30]",13286.0,1.0,1.0,29.0,3.0
15633,4,"(30, 35]",15634.0,0.0,0.0,34.0,2.0
20506,7,"(45, 65]",20507.0,1.0,1.0,65.0,3.0
2221,7,"(45, 65]",2222.0,0.0,1.0,50.0,3.0
11595,7,"(45, 65]",11596.0,1.0,1.0,54.0,2.0
29341,3,"(25, 30]",29342.0,0.0,0.0,27.0,1.0
10666,4,"(30, 35]",10667.0,1.0,1.0,32.0,1.0
13300,4,"(30, 35]",13301.0,0.0,0.0,32.0,1.0
29113,5,"(35, 40]",29114.0,0.0,0.0,36.0,3.0
7840,5,"(35, 40]",7841.0,1.0,1.0,36.0,1.0
2465,7,"(45, 65]",2466.0,0.0,1.0,50.0,3.0
27343,3,"(25, 30]",27344.0,0.0,1.0,29.0,3.0
4456,6,"(40, 45]",4457.0,1.0,1.0,41.0,1.0
37754,7,"(45, 65]",37755.0,0.0,1.0,50.0,0.0
6151,7,"(45, 65]",6152.0,1.0,1.0,51.0,1.0
24090,2,"(20, 25]",24091.0,0.0,1.0,21.0,2.0
37304,3,"(25, 30]",37305.0,0.0,1.0,30.0,3.0
7818,2,"(20, 25]",7819.0,1.0,1.0,25.0,2.0
1623,5,"(35, 40]",1624.0,0.0,1.0,39.0,1.0
34662,1,"(18, 20]",34663.0,0.0,0.0,20.0,3.0
21257,4,"(30, 35]",21258.0,0.0,0.0,31.0,3.0
8076,6,"(40, 45]",8077.0,1.0,1.0,41.0,3.0
1443,6,"(40, 45]",1444.0,0.0,0.0,41.0,2.0
30275,5,"(35, 40]",30276.0,0.0,0.0,39.0,1.0
25152,4,"(30, 35]",25153.0,1.0,1.0,33.0,1.0
8852,7,"(45, 65]",8853.0,1.0,1.0,53.0,1.0
24422,3,"(25, 30]",24423.0,0.0,0.0,29.0,1.0
21590,6,"(40, 45]",21591.0,1.0,0.0,44.0,2.0
34150,4,"(30, 35]",34151.0,0.0,0.0,34.0,1.0
15434,6,"(40, 45]",15435.0,1.0,1.0,42.0,2.0
8432,7,"(45, 65]",8433.0,1.0,1.0,52.0,2.0
1231,4,"(30, 35]",1232.0,0.0,1.0,34.0,2.0
38034,9,"(70, 150]",38035.0,1.0,1.0,72.0,1.0
34643,4,"(30, 35]",34644.0,1.0,1.0,34.0,1.0
16915,7,"(45, 65]",16916.0,1.0,0.0,61.0,1.0
19932,7,"(45, 65]",19933.0,1.0,1.0,53.0,1.0
14132,7,"(45, 65]",14133.0,0.0,0.0,47.0,1.0
37289,7,"(45, 65]",37290.0,1.0,1.0,64.0,1.0
29248,4,"(30, 35]",29249.0,1.0,1.0,31.0,1.0
31025,2,"(20, 25]",31026.0,0.0,0.0,25.0,1.0
20204,8,"(65, 70]",20205.0,1.0,1.0,68.0,0.0
4445,2,"(20, 25]",4446.0,1.0,1.0,21.0,0.0
38759,6,"(40, 45]",38760.0,0.0,0.0,44.0,1.0
5575,2,"(20, 25]",5576.0,1.0,1.0,24.0,3.0
38046,7,"(45, 65]",38047.0,0.0,0.0,47.0,1.0
13180,3,"(25, 30]",13181.0,0.0,1.0,26.0,3.0
38659,6,"(40, 45]",38660.0,0.0,0.0,41.0,1.0
16077,5,"(35, 40]",16078.0,0.0,1.0,37.0,2.0
31104,7,"(45, 65]",31105.0,0.0,0.0,49.0,1.0
23549,6,"(40, 45]",23550.0,0.0,1.0,44.0,1.0
21322,5,"(35, 40]",21323.0,1.0,1.0,39.0,3.0
17677,4,"(30, 35]",17678.0,0.0,0.0,33.0,1.0
20029,4,"(30, 35]",20030.0,0.0,0.0,31.0,2.0
24001,7,"(45, 65]",24002.0,0.0,0.0,53.0,3.0
36620,6,"(40, 45]",36621.0,1.0,1.0,42.0,1.0
18401,5,"(35, 40]",18402.0,1.0,1.0,39.0,1.0
5603,4,"(30, 35]",5604.0,1.0,1.0,34.0,1.0
27964,7,"(45, 65]",27965.0,1.0,1.0,47.0,1.0
32672,7,"(45, 65]",32673.0,0.0,0.0,48.0,1.0
8445,0,"(14, 18]",8446.0,0.0,0.0,18.0,1.0
12026,6,"(40, 45]",12027.0,1.0,1.0,45.0,3.0
3903,6,"(40, 45]",3904.0,1.0,1.0,44.0,1.0
36126,1,"(18, 20]",36127.0,1.0,1.0,19.0,2.0
2674,6,"(40, 45]",2675.0,0.0,1.0,42.0,2.0
25238,6,"(40, 45]",25239.0,0.0,1.0,44.0,1.0
27160,6,"(40, 45]",27161.0,1.0,1.0,43.0,3.0
1469,5,"(35, 40]",1470.0,0.0,1.0,39.0,1.0
35007,7,"(45, 65]",35008.0,1.0,1.0,65.0,1.0
34357,5,"(35, 40]",34358.0,0.0,1.0,38.0,1.0
28495,7,"(45, 65]",28496.0,1.0,1.0,61.0,1.0
30128,7,"(45, 65]",30129.0,1.0,1.0,52.0,1.0
22083,3,"(25, 30]",22084.0,0.0,0.0,27.0,1.0
9483,6,"(40, 45]",9484.0,0.0,1.0,42.0,1.0
9840,7,"(45, 65]",9841.0,0.0,1.0,46.0,1.0
21600,5,"(35, 40]",21601.0,1.0,1.0,37.0,1.0
8313,7,"(45, 65]",8314.0,0.0,0.0,54.0,1.0
23294,5,"(35, 40]",23295.0,0.0,1.0,37.0,3.0
24259,7,"(45, 65]",24260.0,1.0,1.0,46.0,1.0
5750,0,"(14, 18]",5751.0,0.0,0.0,18.0,2.0
12241,7,"(45, 65]",12242.0,1.0,1.0,46.0,3.0
31844,5,"(35, 40]",31845.0,1.0,1.0,37.0,2.0
32607,4,"(30, 35]",32608.0,0.0,0.0,35.0,1.0
3940,5,"(35, 40]",3941.0,1.0,0.0,39.0,2.0
19574,7,"(45, 65]",19575.0,1.0,1.0,56.0,1.0
4591,7,"(45, 65]",4592.0,0.0,0.0,61.0,3.0
26146,2,"(20, 25]",26147.0,0.0,1.0,24.0,3.0
20792,6,"(40, 45]",20793.0,1.0,1.0,44.0,1.0
33175,7,"(45, 65]",33176.0,0.0,0.0,54.0,1.0
29863,7,"(45, 65]",29864.0,0.0,0.0,53.0,1.0
8870,7,"(45, 65]",8871.0,0.0,0.0,64.0,2.0
8462,8,"(65, 70]",8463.0,1.0,1.0,68.0,1.0
4236,7,"(45, 65]",4237.0,0.0,0.0,46.0,1.0
32336,4,"(30, 35]",32337.0,0.0,0.0,32.0,1.0
6024,3,"(25, 30]",6025.0,1.0,1.0,27.0,1.0
32827,2,"(20, 25]",32828.0,0.0,1.0,24.0,1.0
27557,7,"(45, 65]",27558.0,0.0,0.0,65.0,1.0
8893,7,"(45, 65]",8894.0,0.0,1.0,46.0,3.0
13808,4,"(30, 35]",13809.0,1.0,1.0,32.0,1.0
25774,7,"(45, 65]",25775.0,0.0,0.0,54.0,2.0
28372,9,"(70, 150]",28373.0,0.0,1.0,78.0,1.0
4739,6,"(40, 45]",4740.0,0.0,1.0,43.0,2.0
2379,7,"(45, 65]",2380.0,0.0,0.0,62.0,1.0
14103,7,"(45, 65]",14104.0,0.0,0.0,64.0,3.0
11004,7,"(45, 65]",11005.0,1.0,1.0,48.0,3.0
15214,4,"(30, 35]",15215.0,1.0,0.0,32.0,1.0
35761,6,"(40, 45]",35762.0,0.0,0.0,43.0,1.0
7419,7,"(45, 65]",7420.0,0.0,0.0,48.0,1.0
31681,9,"(70, 150]",31682.0,1.0,1.0,71.0,2.0
17042,9,"(70, 150]",17043.0,0.0,0.0,73.0,1.0
11897,8,"(65, 70]",11898.0,1.0,1.0,66.0,1.0
16447,9,"(70, 150]",16448.0,1.0,1.0,71.0,1.0
4087,7,"(45, 65]",4088.0,0.0,0.0,49.0,2.0
25624,7,"(45, 65]",25625.0,0.0,0.0,50.0,0.0
17420,7,"(45, 65]",17421.0,0.0,0.0,63.0,1.0
15707,3,"(25, 30]",15708.0,1.0,0.0,29.0,3.0
7243,7,"(45, 65]",7244.0,0.0,0.0,61.0,1.0
9502,7,"(45, 65]",9503.0,0.0,0.0,57.0,1.0
10282,4,"(30, 35]",10283.0,0.0,1.0,34.0,3.0
172,5,"(35, 40]",173.0,0.0,1.0,40.0,2.0
26686,2,"(20, 25]",26687.0,0.0,0.0,22.0,2.0
38358,7,"(45, 65]",38359.0,1.0,1.0,50.0,3.0
6534,5,"(35, 40]",6535.0,1.0,1.0,38.0,2.0
31644,3,"(25, 30]",31645.0,0.0,1.0,29.0,1.0
17845,5,"(35, 40]",17846.0,1.0,0.0,40.0,1.0
32830,5,"(35, 40]",32831.0,0.0,0.0,36.0,2.0
30349,5,"(35, 40]",30350.0,0.0,0.0,36.0,3.0
8366,7,"(45, 65]",8367.0,1.0,1.0,59.0,1.0
11007,6,"(40, 45]",11008.0,0.0,0.0,44.0,1.0
9651,5,"(35, 40]",9652.0,1.0,1.0,39.0,3.0
4958,3,"(25, 30]",4959.0,0.0,0.0,28.0,1.0
37224,6,"(40, 45]",37225.0,1.0,1.0,45.0,3.0
534,3,"(25, 30]",535.0,0.0,0.0,29.0,1.0
35243,4,"(30, 35]",35244.0,0.0,1.0,35.0,1.0
21998,7,"(45, 65]",21999.0,1.0,1.0,57.0,1.0
26951,7,"(45, 65]",26952.0,1.0,1.0,53.0,2.0
22621,2,"(20, 25]",22622.0,0.0,0.0,25.0,2.0
4733,6,"(40, 45]",4734.0,1.0,1.0,42.0,1.0
36553,7,"(45, 65]",36554.0,1.0,0.0,48.0,4.0
9375,9,"(70, 150]",9376.0,0.0,1.0,71.0,1.0
26312,5,"(35, 40]",26313.0,0.0,0.0,39.0,1.0
3016,6,"(40, 45]",3017.0,0.0,1.0,44.0,2.0
27784,7,"(45, 65]",27785.0,0.0,1.0,50.0,1.0
4726,8,"(65, 70]",4727.0,0.0,0.0,68.0,1.0
36471,7,"(45, 65]",36472.0,0.0,0.0,60.0,3.0
23711,6,"(40, 45]",23712.0,1.0,0.0,43.0,2.0
34943,7,"(45, 65]",34944.0,0.0,1.0,47.0,1.0
8271,7,"(45, 65]",8272.0,1.0,1.0,53.0,1.0
20193,7,"(45, 65]",20194.0,1.0,1.0,48.0,3.0
22407,7,"(45, 65]",22408.0,0.0,0.0,47.0,3.0
6124,6,"(40, 45]",6125.0,0.0,1.0,43.0,2.0
18680,7,"(45, 65]",18681.0,0.0,0.0,52.0,1.0
29300,7,"(45, 65]",29301.0,0.0,0.0,60.0,1.0
